date,coffee,china_gdp_yoy_forecast,coffee_inventory,coffee_nearby,coffee_total_consumption_usda,colombia_coffee_exports,crude_nearby,non_commercial_net_position,sugar_nearby,vix_index
1991-09-19,90.93,,,90.25,,,21.76,,8.99,17.56
1991-09-20,90.77,,,90.8,,,21.97,,8.93,17.08
1991-09-23,90.15,,,89.2,,,22.07,,9.01,16.38
1991-09-24,90.85,,,91.7,,,22.19,,9.49,16.04
1991-09-25,90.51,,,91.3,,,22.21,,9.47,15.68
1991-09-26,90.83,,,89.35,,,22.21,,9.61,15.35
1991-09-27,90.07,,,85.7,,,22.32,,9.59,16.31
1991-09-30,89.9,,,82.9,,,22.23,,9.62,15.85
1991-10-01,90.02,,,81.2,,,22.22,,8.89,14.81
1991-10-02,89.82,,,81.05,,,22.33,,8.85,15.81
1991-10-03,89.52,,,79.75,,,22.67,,8.55,17.04
1991-10-04,90.06,,,79.6,,,22.61,,8.66,15.63
1991-10-07,90.13,,,80.3,,,22.98,,8.75,18.58
1991-10-08,91.19,,,80.3,,,22.99,,8.75,17.81
1991-10-09,90.6,,,80.8,,,23.16,,8.7,18.54
1991-10-10,90.81,,,81.0,,,22.98,,8.66,17.8
1991-10-11,90.5,,,81.5,,,23.09,,8.48,17.6
1991-10-14,90.92,,,81.55,,,23.46,,8.57,16.71
1991-10-15,91.52,,,79.9,,,23.86,,8.66,16.22
1991-10-16,91.25,,,82.5,,,23.67,,8.82,14.85
1991-10-17,90.75,,,82.8,,,23.93,,8.8,16.32
1991-10-18,90.43,,,83.15,,,24.14,,8.65,15.87
1991-10-21,90.74,,,83.8,,,24.04,,8.67,16.66
1991-10-22,91.03,,,83.6,,,23.48,,8.95,16.55
1991-10-23,91.62,,,82.45,,,23.26,,8.79,16.26
1991-10-24,91.08,,,82.4,,,23.49,,8.8,15.62
1991-10-25,91.11,,,81.0,,,23.12,,8.69,15.75
1991-10-28,91.89,,,81.7,,,23.21,,8.85,15.45
1991-10-29,90.48,,,82.6,,,23.11,,8.93,15.55
1991-10-30,89.91,,,82.3,,,23.11,,9.0,15.46
1991-10-31,89.94,,,80.55,,,23.37,,8.98,15.48
1991-11-01,88.73,,,78.8,,,23.82,,8.95,15.6
1991-11-04,88.44,,,78.55,,,23.8,,8.95,16.35
1991-11-05,88.5,,,78.6,,,23.78,,8.86,16.48
1991-11-06,88.44,,,76.5,,,23.4,,8.57,16.47
1991-11-07,88.71,,,77.1,,,23.2,,8.62,15.97
1991-11-08,88.91,,,78.7,,,23.01,,8.65,15.43
1991-11-11,88.65,,,78.3,,,22.58,,8.61,14.89
1991-11-12,88.7,,,79.0,,,22.5,,8.55,14.04
1991-11-13,88.42,,,79.25,,,22.35,,8.27,13.95
1991-11-14,88.27,,,79.35,,,22.52,,8.24,13.96
1991-11-15,87.86,,,78.65,,,22.79,,8.32,21.18
1991-11-18,87.5,,,77.6,,,22.4,,8.28,18.28
1991-11-19,87.06,,,79.85,,,22.0,,8.23,20.34
1991-11-20,87.12,,,80.0,,,22.22,,8.34,20.4
1991-11-21,87.14,,,79.95,,,21.78,,8.44,19.11
1991-11-22,86.63,,,78.5,,,21.21,,8.63,21.2
1991-11-25,86.65,,,77.4,,,21.42,,8.94,21.92
1991-11-26,87.6,,,77.75,,,21.02,,8.92,19.8
1991-11-27,87.84,,,79.0,,,21.35,,8.92,19.84
1991-11-29,88.19,,,79.0,,,21.48,,8.92,20.26
1991-12-02,87.74,,,76.0,,,21.08,,8.93,20.18
1991-12-03,87.51,,,80.75,,,20.51,,9.07,19.7
1991-12-04,87.1,,,78.8,,,20.76,,9.11,19.54
1991-12-05,86.68,,,77.4,,,20.39,,9.06,20.19
1991-12-06,85.75,,,76.5,,,20.04,,8.83,19.04
1991-12-09,86.01,,,76.1,,,19.42,,9.09,19.74
1991-12-10,86.25,,,75.9,,,19.41,,8.92,19.89
1991-12-11,86.26,,,74.7,,,19.51,,8.7,20.57
1991-12-12,86.48,,,73.5,,,19.96,,8.6,19.08
1991-12-13,86.62,,,75.8,,,20.05,,8.61,17.88
1991-12-16,86.02,,,74.85,,,19.76,,8.81,17.62
1991-12-17,85.89,,,76.4,,,19.45,,8.74,18.12
1991-12-18,85.88,,,75.3,,,19.39,,8.69,17.78
1991-12-19,85.48,,,77.8,,,19.13,,8.77,17.96
1991-12-20,84.46,,,78.0,,,18.52,,8.88,17.65
1991-12-23,83.72,,,78.4,,,18.78,,8.91,16.61
1991-12-24,83.85,,,77.5,,,18.97,,8.88,15.67
1991-12-26,83.31,,,78.1,,,18.5,,8.81,15.44
1991-12-27,83.67,,,78.55,,,18.76,,9.0,15.7
1991-12-30,83.74,,,77.05,,,18.65,,8.96,17.63
1991-12-31,83.53,,,77.7,22265.0,,19.12,,9.0,19.31
1992-01-02,83.88,,,79.0,,,19.49,,8.59,18.95
1992-01-03,84.42,,,79.3,,,19.23,,8.4,18.75
1992-01-06,83.11,,,78.5,,,19.21,,8.49,18.96
1992-01-07,82.84,,,79.75,,,18.69,,8.36,19.23
1992-01-08,82.96,,,79.25,,,17.87,,8.43,18.72
1992-01-09,85.32,,,79.4,,,17.86,,8.46,18.96
1992-01-10,86.51,,,79.35,,,18.23,,8.56,18.45
1992-01-13,86.16,,,78.55,,,18.79,,8.44,18.01
1992-01-14,86.67,,,77.9,,,18.47,,8.3,17.01
1992-01-15,88.18,,,77.95,,,18.85,,8.25,17.39
1992-01-16,87.83,,,78.9,,,18.91,,8.31,17.64
1992-01-17,86.39,,,77.7,,,19.16,,8.59,16.32
1992-01-20,86.27,,,78.6,,,18.89,,8.4,16.42
1992-01-21,86.15,,,78.3,,,18.47,,8.41,17.92
1992-01-22,86.26,,,78.3,,,18.94,,8.62,16.75
1992-01-23,86.94,,,76.1,,,18.72,,8.63,16.46
1992-01-24,86.37,,,75.7,,,19.0,,8.63,16.24
1992-01-27,87.41,,,75.1,,,19.36,,8.56,16.67
1992-01-28,87.05,,,74.05,,,19.17,,8.35,17.67
1992-01-29,86.98,,,73.85,,,18.89,,8.34,17.62
1992-01-30,87.58,,,74.6,,,18.94,,8.33,17.49
1992-01-31,87.49,,,72.15,,,18.9,,8.18,17.4
1992-02-03,87.08,,,70.5,,,18.96,,8.0,18.2
1992-02-04,86.7,,,70.75,,,19.27,,8.05,17.96
1992-02-05,86.25,,,68.9,,,19.5,,8.16,18.22
1992-02-06,86.1,,,69.85,,,19.5,,8.17,18.79
1992-02-07,85.29,,,69.65,,,19.87,,8.18,18.51
1992-02-10,86.1,,,69.5,,,19.78,,8.11,18.56
1992-02-11,86.93,,,70.6,,,19.28,,7.88,17.7
1992-02-12,87.5,,,70.55,,,19.27,,7.9399999999999995,17.37
1992-02-13,88.28,,,69.15,,,19.68,,8.02,17.45
1992-02-14,88.32,,,69.1,,,19.46,,8.02,17.03
1992-02-17,88.23,,,,,,,,,
1992-02-18,89.06,,,66.7,,,18.12,,8.58,18.22
1992-02-19,89.05,,,66.8,,,18.41,,8.46,17.16
1992-02-20,89.09,,,69.2,,,18.54,,8.46,16.72
1992-02-21,89.65,,,66.8,,,18.66,,8.15,16.87
1992-02-24,89.44,,,65.05,,,18.43,,8.12,17.13
1992-02-25,89.75,,,66.4,,,18.48,,8.16,16.35
1992-02-26,89.2,,,67.5,,,18.46,,7.87,16.64
1992-02-27,88.72,,,67.75,,,18.75,,7.8,16.51
1992-02-28,88.99,,,69.7,,,18.68,,7.86,16.68
1992-03-02,89.19,,,70.15,,,18.34,,8.04,16.88
1992-03-03,89.96,,,72.25,,,18.64,,8.27,17.26
1992-03-04,90.53,,,68.95,,,18.63,,8.23,17.89
1992-03-05,90.69,,,67.25,,,18.55,,8.12,18.47
1992-03-06,90.48,,,70.4,,,18.51,,8.12,19.75
1992-03-09,90.26,,,70.05,,,18.67,,8.24,19.68
1992-03-10,90.72,,,69.85,,,18.69,,8.39,18.68
1992-03-11,90.35,,,72.25,,,18.5,,8.37,19.79
1992-03-12,90.83,,,72.6,,,18.83,,8.36,19.72
1992-03-13,90.84,,,73.5,,,19.18,,8.31,18.35
1992-03-16,90.51,,,72.55,,,19.15,,8.43,18.46
1992-03-17,89.76,,,72.25,,,19.24,,8.33,16.79
1992-03-18,89.99,,,73.85,,,19.07,,8.41,16.69
1992-03-19,90.91,,,74.35,,,19.29,,8.43,16.52
1992-03-20,90.94,,,74.1,,,18.9,,8.44,16.82
1992-03-23,90.68,,,74.25,,,19.13,,8.29,16.73
1992-03-24,90.54,,,73.85,,,19.22,,8.33,16.32
1992-03-25,90.0,,,70.85,,,19.19,,8.32,16.19
1992-03-26,90.52,,,70.75,,,19.28,,8.25,16.29
1992-03-27,89.56,,,70.2,,,19.16,,8.38,16.02
1992-03-30,89.81,,,67.95,,,19.25,,8.53,15.97
1992-03-31,89.65,,,68.5,,,19.44,,8.68,16.18
1992-04-01,90.22,,,69.45,,,19.84,,8.77,16.48
1992-04-02,89.85,,,69.9,,,19.8,,9.13,17.06
1992-04-03,89.09,,,71.4,,,20.29,,9.18,16.72
1992-04-06,89.02,,,71.8,,,20.45,,9.0,16.72
1992-04-07,88.84,,,69.8,,,20.23,,9.8,18.81
1992-04-08,88.99,,,71.25,,,20.62,,9.82,20.15
1992-04-09,88.48,,,69.5,,,20.31,,9.73,17.89
1992-04-10,89.25,,,68.9,,,20.44,,9.56,16.85
1992-04-13,89.78,,,65.65,,,20.22,,9.67,16.99
1992-04-14,89.78,,,66.1,,,19.86,,9.43,15.98
1992-04-15,90.12,,,64.5,,,19.87,,9.47,15.15
1992-04-16,90.51,,,63.25,,,20.21,,9.59,14.85
1992-04-20,90.51,,,63.75,,,20.24,,9.48,15.93
1992-04-21,90.5,,,63.75,,,20.25,,9.54,16.53
1992-04-22,90.21,,,63.35,,,20.11,,9.72,15.96
1992-04-23,90.28,,,65.4,,,20.11,,10.28,15.83
1992-04-24,89.79,,,64.65,,,20.22,,9.99,15.71
1992-04-27,89.78,,,64.1,,,20.29,,9.83,16.49
1992-04-28,89.75,,,63.85,,,20.41,,9.75,16.24
1992-04-29,89.93,,,63.1,,,20.77,,9.91,15.95
1992-04-30,89.62,,,61.85,,,20.85,,9.45,15.53
1992-05-01,89.12,,,60.85,,,20.85,,9.45,16.61
1992-05-04,89.45,,,60.4,,,21.12,,9.49,16.92
1992-05-05,89.04,,,59.05,,,20.8,,9.6,16.66
1992-05-06,88.67,,,58.2,,,20.77,,9.54,16.81
1992-05-07,88.92,,,59.65,,,20.71,,9.7,16.54
1992-05-08,89.39,,,60.0,,,20.86,,9.67,15.65
1992-05-11,89.15,,,60.75,,,21.0,,9.68,15.17
1992-05-12,88.29,,,61.9,,,20.96,,9.67,15.68
1992-05-13,87.59,,,63.0,,,20.76,,9.7,15.19
1992-05-14,87.94,,,62.25,,,20.55,,9.61,15.49
1992-05-15,87.63,,,65.0,,,20.69,,9.65,14.82
1992-05-18,86.91,,,65.0,,,20.52,,9.35,14.62
1992-05-19,86.75,,,65.6,,,20.12,,9.39,13.57
1992-05-20,87.27,,,64.3,,,20.4,,9.42,13.62
1992-05-21,87.96,,,64.35,,,20.9,,9.35,13.92
1992-05-22,87.9,,,63.5,,,20.94,,9.47,13.73
1992-05-26,87.65,,,64.3,,,22.0,,9.54,14.92
1992-05-27,88.83,,,64.1,,,21.92,,9.9,13.99
1992-05-28,88.27,,,62.55,,,21.95,,9.85,13.77
1992-05-29,87.22,,,63.3,,,22.11,,10.03,13.86
1992-06-01,87.1,,,63.3,,,22.03,,9.73,14.43
1992-06-02,87.34,,,61.15,,,22.11,,9.89,14.57
1992-06-03,87.26,,,61.95,,,22.43,,10.03,14.35
1992-06-04,87.08,,,61.8,,,22.48,,10.34,13.66
1992-06-05,86.58,,,61.55,,,22.62,,10.23,14.65
1992-06-08,86.57,,,61.6,,,22.44,,10.15,15.19
1992-06-09,86.72,,,61.6,,,22.32,,10.01,15.97
1992-06-10,86.78,,,60.45,,,22.51,,10.23,16.62
1992-06-11,86.01,,,60.0,,,22.35,,10.1,16.29
1992-06-12,85.97,,,60.85,,,22.3,,10.27,14.95
1992-06-15,85.72,,,61.95,,,22.36,,10.51,14.76
1992-06-16,85.44,,,62.6,,,22.3,,10.53,15.22
1992-06-17,85.95,,,61.45,,,22.29,,11.05,18.08
1992-06-18,85.61,,,60.4,,,22.26,,10.81,18.2
1992-06-19,85.91,,,57.5,,,22.26,,10.76,16.31
1992-06-22,85.58,,,56.95,,,22.48,,10.94,16.66
1992-06-23,85.57,,,56.3,,,22.59,,10.96,14.53
1992-06-24,84.9,,,56.7,,,22.89,,10.91,14.4
1992-06-25,84.28,,,54.75,,,22.58,,10.97,14.4
1992-06-26,84.13,,,57.0,,,22.44,,10.99,14.67
1992-06-29,83.62,,,56.6,,,22.24,,10.98,13.21
1992-06-30,83.72,,,55.6,,,21.6,,10.55,13.35
1992-07-01,83.64,,,57.25,,,21.86,,9.3,13.34
1992-07-02,83.1,,,58.5,,,22.1,,9.3,13.88
1992-07-06,83.13,,,57.3,,,21.89,,9.33,14.87
1992-07-07,82.15,,,58.75,,,21.4,,9.47,15.83
1992-07-08,82.32,,,59.4,,,21.41,,9.52,15.53
1992-07-09,83.32,,,59.05,,,21.4,,9.3,14.6
1992-07-10,82.62,,,60.55,,,21.28,,9.41,13.7
1992-07-13,81.84,,,59.1,,,21.36,,9.55,14.01
1992-07-14,82.18,,,59.35,,,21.46,,9.62,13.5
1992-07-15,82.07,,,59.3,,,21.71,,9.65,12.52
1992-07-16,81.75,,,60.55,,,21.79,,10.06,12.27
1992-07-17,81.04,,,59.5,,,21.58,,10.28,12.6
1992-07-20,82.54,,,57.55,,,21.79,,9.99,12.66
1992-07-21,82.41,,,58.55,,,21.78,,9.97,12.6
1992-07-22,82.44,,,61.35,,,21.84,,10.02,13.57
1992-07-23,82.34,,,60.95,,,21.96,,9.91,13.33
1992-07-24,83.18,,,60.1,,,21.98,,9.92,13.37
1992-07-27,82.23,,,56.1,,,22.04,,10.03,13.9
1992-07-28,81.83,,,56.6,,,22.05,,10.06,13.05
1992-07-29,82.22,,,55.55,,,22.0,,9.39,13.44
1992-07-30,81.98,,,57.95,,,21.83,,9.48,13.5
1992-07-31,81.91,,,56.25,,,21.87,,9.51,13.17
1992-08-03,81.9,,,56.25,,,21.58,,9.56,13.83
1992-08-04,82.03,,,56.65,,,21.35,,9.44,13.58
1992-08-05,82.3,,,56.6,,,21.18,,9.59,13.82
1992-08-06,82.15,,,56.2,,,21.42,,9.62,14.23
1992-08-07,81.65,,,55.95,,,21.22,,9.6,13.94
1992-08-10,81.61,,,53.25,,,21.03,,9.66,14.51
1992-08-11,81.75,,,52.8,,,20.91,,9.83,15.09
1992-08-12,81.61,,,50.75,,,21.08,,9.86,14.88
1992-08-13,81.3,,,50.85,,,21.34,,9.39,15.34
1992-08-14,81.66,,,50.5,,,21.28,,9.46,14.66
1992-08-17,81.58,,,48.25,,,21.45,,9.53,14.61
1992-08-18,81.33,,,50.15,,,21.47,,9.41,13.84
1992-08-19,81.19,,,50.8,,,21.37,,9.19,14.35
1992-08-20,80.92,,,50.25,,,21.44,,9.09,14.48
1992-08-21,80.16,,,51.2,,,21.08,,8.81,15.01
1992-08-24,78.94,,,52.35,,,21.54,,8.99,16.19
1992-08-25,78.87,,,50.9,,,21.15,,9.05,15.62
1992-08-26,79.21,,,51.5,,,21.21,,8.93,14.5
1992-08-27,79.31,,,52.1,,,21.13,,9.2,13.66
1992-08-28,79.17,,,53.35,,,21.31,,9.15,13.14
1992-08-31,78.88,,,52.9,,,21.48,,9.23,13.58
1992-09-01,78.33,,,53.25,,,21.64,,8.95,13.4
1992-09-02,78.41,,,53.9,,,21.69,,9.0,12.73
1992-09-03,79.4,,,53.6,,,21.67,,9.0,12.88
1992-09-04,78.82,,,53.15,,,21.77,,9.13,12.98
1992-09-08,78.49,,,52.3,,,21.96,,9.19,13.65
1992-09-09,79.46,,,49.4,,,21.99,,9.31,13.36
1992-09-10,79.74,,,50.0,,,21.93,,9.64,12.92
1992-09-11,80.65,,,49.35,,,22.01,,9.6,12.47
1992-09-14,82.9,,,49.95,,,22.31,,9.48,13.0
1992-09-15,83.39,,,51.55,,,22.18,,9.45,13.63
1992-09-16,84.33,,,52.0,,,22.39,,9.23,14.72
1992-09-17,83.64,,,52.35,,,22.3,,9.09,14.31
1992-09-18,84.73,,,54.05,,,21.98,,9.1,13.74
1992-09-21,84.42,,,56.9,,,21.92,,8.69,13.45
1992-09-22,84.69,,,56.85,,,21.88,,8.68,13.88
1992-09-23,84.45,,,56.8,,,22.0,,8.73,13.83
1992-09-24,84.07,,,56.05,,,21.79,,8.8,13.44
1992-09-25,83.85,,,56.6,,,21.68,,8.75,14.8
1992-09-28,82.69,,,55.25,,,21.76,,8.68,15.19
1992-09-29,81.0,,,54.1,,,21.67,,8.49,14.97
1992-09-30,81.1,,,55.7,,,21.71,,8.29,14.28
1992-10-01,81.79,,,56.7,,,21.83,,8.8,16.31
1992-10-02,81.36,,,56.85,,,21.92,,8.88,17.79
1992-10-05,82.4,,,58.0,,,21.77,,8.69,20.01
1992-10-06,82.62,,,59.0,,,21.81,,8.56,19.95
1992-10-07,83.28,,,59.8,,,21.89,,8.63,21.02
1992-10-08,84.87,,,60.4,,,21.99,,8.67,19.26
1992-10-09,84.81,,,62.25,,,22.37,,8.66,20.51
1992-10-12,83.98,,,61.8,,,22.3,,8.7,19.49
1992-10-13,83.81,,,63.45,,,22.09,,8.77,17.9
1992-10-14,83.75,,,63.15,,,22.08,,9.02,18.42
1992-10-15,83.53,,,62.85,,,22.33,,8.98,17.11
1992-10-16,84.56,,,62.8,,,22.28,,8.87,17.01
1992-10-19,85.5,,,62.15,,,22.14,,8.83,17.31
1992-10-20,86.46,,,64.85,,,21.86,,8.91,16.87
1992-10-21,86.63,,,65.2,,,21.61,,8.93,16.62
1992-10-22,85.93,,,65.95,,,21.35,,8.86,15.84
1992-10-23,86.8,,,65.4,,,21.19,,8.71,16.46
1992-10-26,87.25,,,65.85,,,21.27,,8.64,16.32
1992-10-27,87.01,,,66.55,,,21.02,,8.64,16.24
1992-10-28,87.66,,,66.8,,,21.12,,8.81,15.95
1992-10-29,87.33,,,67.15,,,20.71,,8.75,15.47
1992-10-30,87.63,,,68.45,,,20.62,,8.77,16.15
1992-11-02,88.84,,,67.8,,,20.77,,8.97,16.67
1992-11-03,88.55,,,67.8,,,20.7,,8.94,17.33
1992-11-04,88.64,,,67.15,,,20.33,,8.82,16.28
1992-11-05,89.21,,,64.95,,,20.64,,8.69,15.38
1992-11-06,89.92,,,64.3,,,20.3,,8.79,14.69
1992-11-09,90.19,,,61.95,,,20.62,,8.84,14.23
1992-11-10,89.8,,,63.2,,,20.47,,8.74,14.37
1992-11-11,89.62,,,65.25,,,20.47,,8.71,13.99
1992-11-12,89.44,,,67.25,,,20.21,,8.73,14.37
1992-11-13,88.97,,,69.2,,,20.08,,8.73,14.61
1992-11-16,90.04,,,72.5,,,20.37,,8.64,14.86
1992-11-17,90.0,,,69.55,,,20.26,,8.73,15.01
1992-11-18,89.86,,,69.5,,,20.19,,8.68,14.55
1992-11-19,89.56,,,69.15,,,20.54,,8.66,14.33
1992-11-20,91.12,,,70.4,,,20.4,,8.62,13.67
1992-11-23,90.87,,,69.85,,,20.2,,8.34,13.4
1992-11-24,90.68,,,68.45,,,20.22,,8.41,12.66
1992-11-25,90.41,,,69.0,,,20.27,,8.43,12.5
1992-11-26,90.75,,,,,,,,,
1992-11-27,91.11,,,,,,,,,12.58
1992-11-30,90.83,,,71.9,,,19.89,,8.41,13.01
1992-12-01,90.11,,,74.65,,,19.51,,8.48,12.8
1992-12-02,90.03,,,74.25,,,19.45,,8.52,12.56
1992-12-03,90.15,,,75.5,,,19.08,,8.54,12.03
1992-12-04,90.56,,,75.55,,,18.94,,8.37,11.81
1992-12-07,88.97,,,75.7,,,19.18,,8.29,12.0
1992-12-08,89.13,,,76.45,,,18.84,,8.25,11.73
1992-12-09,89.89,,,77.5,,,18.84,,8.26,12.58
1992-12-10,90.15,,,77.35,,,19.28,,8.26,12.75
1992-12-11,90.13,,,78.8,,,19.09,,8.3,12.34
1992-12-14,89.71,,,78.5,,,19.09,,8.27,12.66
1992-12-15,89.78,,,79.5,,,18.95,,8.18,12.41
1992-12-16,89.33,,,78.9,,,19.41,,8.19,12.58
1992-12-17,89.37,,,78.8,,,19.7,,8.32,12.14
1992-12-18,89.68,,,79.75,,,19.83,,8.3,11.66
1992-12-21,89.83,,,81.9,,,19.98,,8.12,11.65
1992-12-22,90.75,,,81.55,,,19.84,,8.19,11.75
1992-12-23,91.05,,,78.55,,,19.95,,8.19,11.51
1992-12-24,91.18,,,78.1,,,,,8.21,11.57
1992-12-25,91.14,,,,,,,,,
1992-12-28,92.16,,,80.25,,,19.82,,8.21,12.22
1992-12-29,92.15,,,77.6,,,19.64,,8.38,12.29
1992-12-30,92.17,,,75.8,,,19.59,,8.39,12.6
1992-12-31,92.36,,,77.55,22266.0,,19.5,,8.41,12.57
1993-01-04,93.46,,,74.8,,,19.04,,8.29,13.36
1993-01-05,92.64,,,71.8,,,19.26,,8.09,13.35
1993-01-06,93.07,,,70.3,,,19.04,,8.17,13.37
1993-01-07,93.17,,,73.2,,,18.95,,8.16,14.72
1993-01-08,93.45,,,70.3,,,18.88,,8.6,13.77
1993-01-11,92.69,,,69.25,,,18.78,,8.64,12.86
1993-01-12,92.89,,,71.55,,,18.38,,8.52,12.78
1993-01-13,92.62,,,73.35,,,18.5,,8.46,12.42
1993-01-14,92.61,,,72.4,,,18.7,,8.59,11.99
1993-01-15,93.04,,,69.75,,,18.87,,8.57,11.57
1993-01-18,92.06,,,68.65,,,18.87,,8.41,11.49
1993-01-19,92.0,,,65.6,,,18.58,,8.45,12.06
1993-01-20,91.55,,,64.5,,,18.33,,8.54,12.15
1993-01-21,92.25,,,64.25,,,18.33,,8.5,11.69
1993-01-22,91.41,,,62.8,,,18.83,,8.45,11.3
1993-01-25,90.47,,,56.05,,,19.66,,8.47,11.38
1993-01-26,90.55,,,57.9,,,19.64,,8.62,11.45
1993-01-27,91.36,,,57.75,,,19.66,,8.61,12.01
1993-01-28,91.28,,,58.3,,,20.41,,8.47,12.04
1993-01-29,92.46,,,58.3,,,20.26,,8.3,12.42
1993-02-01,93.56,,,60.95,,,20.31,,8.25,12.33
1993-02-02,93.92,,,63.35,,,20.0,,8.04,12.25
1993-02-03,94.24,,,63.1,,,19.93,,8.14,12.12
1993-02-04,94.53,,,61.95,,,20.3,,8.22,12.29
1993-02-05,94.4,,,62.6,,,20.21,,8.1,12.9
1993-02-08,94.35,,,57.25,,,20.08,,8.05,13.22
1993-02-09,94.03,,,59.3,,,20.05,,8.15,13.48
1993-02-10,94.47,,,61.55,,,20.18,,8.57,13.43
1993-02-11,94.32,,,65.0,,,20.26,,8.47,12.69
1993-02-12,94.25,,,64.3,,,19.98,,8.48,12.38
1993-02-15,94.38,,,,,,,,,
1993-02-16,93.09,,,64.25,,,19.53,,8.96,15.76
1993-02-17,92.93,,,62.35,,,19.33,,9.33,15.9
1993-02-18,93.2,,,63.3,,,19.42,,9.05,15.56
1993-02-19,93.38,,,65.75,,,19.62,,9.0,15.02
1993-02-22,92.65,,,67.1,,,20.02,,9.34,14.7
1993-02-23,92.91,,,63.9,,,20.48,,9.38,15.04
1993-02-24,93.41,,,65.15,,,20.53,,9.54,14.72
1993-02-25,93.51,,,63.95,,,20.61,,9.55,13.76
1993-02-26,94.01,,,61.0,,,20.6,,9.7,13.16
1993-03-01,94.18,,,58.35,,,20.6,,10.23,13.6
1993-03-02,93.25,,,60.0,,,20.47,,10.12,12.49
1993-03-03,93.4,,,60.5,,,20.48,,10.18,13.13
1993-03-04,93.22,,,62.0,,,21.07,,10.2,13.44
1993-03-05,94.3,,,62.05,,,20.93,,10.09,14.08
1993-03-08,94.02,,,61.5,,,20.71,,10.01,16.22
1993-03-09,94.37,,,60.5,,,20.68,,9.88,14.17
1993-03-10,94.29,,,60.0,,,20.39,,10.15,13.91
1993-03-11,94.36,,,59.4,,,20.13,,10.21,14.26
1993-03-12,94.5,,,59.5,,,20.29,,10.55,15.66
1993-03-15,94.55,,,62.25,,,20.16,,11.5,14.74
1993-03-16,94.3,,,59.5,,,20.13,,11.0,14.51
1993-03-17,94.22,,,59.9,,,20.17,,11.11,14.53
1993-03-18,93.18,,,59.75,,,20.29,,11.45,14.17
1993-03-19,92.88,,,59.85,,,20.08,,12.18,13.23
1993-03-22,92.94,,,61.3,,,19.52,,12.22,13.66
1993-03-23,92.73,,,61.5,,,20.03,,11.78,13.02
1993-03-24,93.29,,,62.4,,,20.24,,11.68,12.44
1993-03-25,93.52,,,61.7,,,20.41,,11.72,12.08
1993-03-26,92.93,,,58.55,,,20.41,,11.85,12.21
1993-03-29,92.78,,,56.7,,,20.29,,12.03,12.63
1993-03-30,92.47,,,56.7,,,20.28,,11.89,12.23
1993-03-31,91.87,,,58.6,,,20.44,,12.12,12.53
1993-04-01,91.15,,,57.8,,,20.52,,12.03,13.02
1993-04-02,91.37,,,56.8,,,20.65,,12.24,14.5
1993-04-05,91.2,,,55.3,,,20.62,,12.06,14.12
1993-04-06,91.72,,,55.75,,,20.3,,11.47,14.24
1993-04-07,91.97,,,54.45,,,20.37,,10.89,13.64
1993-04-08,91.25,,,53.5,,,20.22,,11.03,12.83
1993-04-09,91.22,,,,,,,,,
1993-04-12,90.67,,,53.55,,,20.46,,10.73,11.93
1993-04-13,89.97,,,54.5,,,20.46,,10.85,11.7
1993-04-14,90.51,,,54.5,,,20.4,,10.4,11.76
1993-04-15,90.95,,,54.75,,,20.22,,10.41,10.96
1993-04-16,91.31,,,53.7,,,20.14,,10.7,11.29
1993-04-19,90.37,,,52.8,,,19.99,,10.89,12.06
1993-04-20,90.18,,,53.35,,,19.84,,10.95,11.94
1993-04-21,90.33,,,52.15,,,20.37,,11.18,12.11
1993-04-22,89.84,,,53.0,,,20.15,,11.76,12.68
1993-04-23,89.38,,,54.0,,,20.34,,12.0,13.36
1993-04-26,88.6,,,57.75,,,20.3,,12.45,15.25
1993-04-27,89.59,,,60.85,,,20.18,,12.65,13.93
1993-04-28,89.27,,,60.1,,,20.19,,12.4,13.12
1993-04-29,89.25,,,60.5,,,20.58,,12.5,12.8
1993-04-30,89.5,,,63.5,,,20.53,,12.33,12.42
1993-05-03,89.32,,,63.1,,,20.57,,12.3,12.9
1993-05-04,89.0,,,58.05,,,20.39,,12.14,12.14
1993-05-05,89.11,,,57.25,,,20.46,,12.26,12.38
1993-05-06,88.77,,,58.3,,,20.47,,12.29,13.22
1993-05-07,89.23,,,59.15,,,20.44,,12.28,13.01
1993-05-10,90.52,,,59.5,,,20.44,,12.17,13.72
1993-05-11,90.51,,,59.35,,,20.34,,12.47,13.35
1993-05-12,90.58,,,58.4,,,20.2,,12.5,13.56
1993-05-13,90.93,,,57.8,,,19.78,,12.88,14.76
1993-05-14,90.15,,,58.4,,,19.48,,13.19,14.39
1993-05-17,90.64,,,59.65,,,19.51,,12.97,14.13
1993-05-18,90.91,,,62.5,,,19.34,,12.35,14.19
1993-05-19,90.67,,,63.75,,,19.15,,11.96,14.29
1993-05-20,90.38,,,63.55,,,19.54,,12.06,13.98
1993-05-21,90.7,,,65.4,,,19.88,,12.36,14.51
1993-05-24,91.04,,,61.45,,,19.72,,11.61,14.1
1993-05-25,90.63,,,63.5,,,19.9,,11.78,14.04
1993-05-26,90.49,,,64.95,,,19.89,,11.12,12.88
1993-05-27,89.51,,,62.85,,,20.06,,10.57,13.1
1993-05-28,88.96,,,63.55,,,20.02,,10.76,13.47
1993-05-31,89.08,,,,,,,,,
1993-06-01,89.02,,,61.25,,,20.24,,10.75,13.67
