date, value
1993-01-21 00:00:00, 92.25
1993-01-22 00:00:00, 91.41
1993-01-25 00:00:00, 90.47
1993-01-26 00:00:00, 90.55
1993-01-27 00:00:00, 91.36
1993-01-28 00:00:00, 91.28
1993-01-29 00:00:00, 92.46
1993-02-01 00:00:00, 93.56
1993-02-02 00:00:00, 93.92
1993-02-03 00:00:00, 94.24
1993-02-04 00:00:00, 94.53
1993-02-05 00:00:00, 94.4
1993-02-08 00:00:00, 94.35
1993-02-09 00:00:00, 94.03
1993-02-10 00:00:00, 94.47
1993-02-11 00:00:00, 94.32
1993-02-12 00:00:00, 94.25
1993-02-15 00:00:00, 94.38
1993-02-16 00:00:00, 93.09
1993-02-17 00:00:00, 92.93
1993-02-18 00:00:00, 93.2
1993-02-19 00:00:00, 93.38
1993-02-22 00:00:00, 92.65
1993-02-23 00:00:00, 92.91
1993-02-24 00:00:00, 93.41
1993-02-25 00:00:00, 93.51
1993-02-26 00:00:00, 94.01
1993-03-01 00:00:00, 94.18
1993-03-02 00:00:00, 93.25
1993-03-03 00:00:00, 93.4
1993-03-04 00:00:00, 93.22
1993-03-05 00:00:00, 94.3
1993-03-08 00:00:00, 94.02
1993-03-09 00:00:00, 94.37
1993-03-10 00:00:00, 94.29
1993-03-11 00:00:00, 94.36
1993-03-12 00:00:00, 94.5
1993-03-15 00:00:00, 94.55
1993-03-16 00:00:00, 94.3
1993-03-17 00:00:00, 94.22
1993-03-18 00:00:00, 93.18
1993-03-19 00:00:00, 92.88
1993-03-22 00:00:00, 92.94
1993-03-23 00:00:00, 92.73
1993-03-24 00:00:00, 93.29
1993-03-25 00:00:00, 93.52
1993-03-26 00:00:00, 92.93
1993-03-29 00:00:00, 92.78
1993-03-30 00:00:00, 92.47
1993-03-31 00:00:00, 91.87
1993-04-01 00:00:00, 91.15
1993-04-02 00:00:00, 91.37
1993-04-05 00:00:00, 91.2
1993-04-06 00:00:00, 91.72
1993-04-07 00:00:00, 91.97
1993-04-08 00:00:00, 91.25
1993-04-09 00:00:00, 91.22
1993-04-12 00:00:00, 90.67
1993-04-13 00:00:00, 89.97
1993-04-14 00:00:00, 90.51
1993-04-15 00:00:00, 90.95
1993-04-16 00:00:00, 91.31
1993-04-19 00:00:00, 90.37
1993-04-20 00:00:00, 90.18
1993-04-21 00:00:00, 90.33
1993-04-22 00:00:00, 89.84
1993-04-23 00:00:00, 89.38
1993-04-26 00:00:00, 88.6
1993-04-27 00:00:00, 89.59
1993-04-28 00:00:00, 89.27
1993-04-29 00:00:00, 89.25
1993-04-30 00:00:00, 89.5
1993-05-03 00:00:00, 89.32
1993-05-04 00:00:00, 89.0
1993-05-05 00:00:00, 89.11
1993-05-06 00:00:00, 88.77
1993-05-07 00:00:00, 89.23
1993-05-10 00:00:00, 90.52
1993-05-11 00:00:00, 90.51
1993-05-12 00:00:00, 90.58
1993-05-13 00:00:00, 90.93
1993-05-14 00:00:00, 90.15
1993-05-17 00:00:00, 90.64
1993-05-18 00:00:00, 90.91
1993-05-19 00:00:00, 90.67
1993-05-20 00:00:00, 90.38
1993-05-21 00:00:00, 90.7
1993-05-24 00:00:00, 91.04
1993-05-25 00:00:00, 90.63
1993-05-26 00:00:00, 90.49
1993-05-27 00:00:00, 89.51
1993-05-28 00:00:00, 88.96
1993-05-31 00:00:00, 89.08
1993-06-01 00:00:00, 89.02
1993-06-02 00:00:00, 89.4
1993-06-03 00:00:00, 89.33
1993-06-04 00:00:00, 90.75
1993-06-07 00:00:00, 90.42
1993-06-08 00:00:00, 90.44
1993-06-09 00:00:00, 90.83
1993-06-10 00:00:00, 90.43
1993-06-11 00:00:00, 90.44
1993-06-14 00:00:00, 90.35
1993-06-15 00:00:00, 91.07
1993-06-16 00:00:00, 91.73
1993-06-17 00:00:00, 91.78
1993-06-18 00:00:00, 92.93
1993-06-21 00:00:00, 93.36
1993-06-22 00:00:00, 93.75
1993-06-23 00:00:00, 93.48
1993-06-24 00:00:00, 94.05
1993-06-25 00:00:00, 93.71
1993-06-28 00:00:00, 93.31
1993-06-29 00:00:00, 92.87
1993-06-30 00:00:00, 93.61
1993-07-01 00:00:00, 93.17
1993-07-02 00:00:00, 93.49
1993-07-06 00:00:00, 93.85
1993-07-07 00:00:00, 93.85
1993-07-08 00:00:00, 94.02
1993-07-09 00:00:00, 95.01
1993-07-12 00:00:00, 95.26
1993-07-13 00:00:00, 94.6
1993-07-14 00:00:00, 94.48
1993-07-15 00:00:00, 94.86
1993-07-16 00:00:00, 94.6
1993-07-19 00:00:00, 94.22
1993-07-20 00:00:00, 94.02
1993-07-21 00:00:00, 93.97
1993-07-22 00:00:00, 94.03
1993-07-23 00:00:00, 94.57
1993-07-26 00:00:00, 94.76
1993-07-27 00:00:00, 94.88
1993-07-28 00:00:00, 94.44
1993-07-29 00:00:00, 95.53
1993-07-30 00:00:00, 95.37
1993-08-02 00:00:00, 94.63
1993-08-03 00:00:00, 94.4
1993-08-04 00:00:00, 94.38
1993-08-05 00:00:00, 94.52
1993-08-06 00:00:00, 94.14
1993-08-09 00:00:00, 94.38
1993-08-10 00:00:00, 95.21
1993-08-11 00:00:00, 95.23
1993-08-12 00:00:00, 95.27
1993-08-13 00:00:00, 95.13
1993-08-16 00:00:00, 93.94
1993-08-17 00:00:00, 93.98
1993-08-18 00:00:00, 93.38
1993-08-19 00:00:00, 94.12
1993-08-20 00:00:00, 93.38
1993-08-23 00:00:00, 93.77
1993-08-24 00:00:00, 93.56
1993-08-25 00:00:00, 94.01
1993-08-26 00:00:00, 93.3
1993-08-27 00:00:00, 93.3
1993-08-30 00:00:00, 93.62
1993-08-31 00:00:00, 93.95
1993-09-01 00:00:00, 93.51
1993-09-02 00:00:00, 93.19
1993-09-03 00:00:00, 92.08
1993-09-07 00:00:00, 91.36
1993-09-08 00:00:00, 91.72
1993-09-09 00:00:00, 91.05
1993-09-10 00:00:00, 90.8
1993-09-13 00:00:00, 91.18
1993-09-14 00:00:00, 91.21
1993-09-15 00:00:00, 90.75
1993-09-16 00:00:00, 90.94
1993-09-17 00:00:00, 91.4
1993-09-20 00:00:00, 91.4
1993-09-21 00:00:00, 92.72
1993-09-22 00:00:00, 92.32
1993-09-23 00:00:00, 92.81
1993-09-24 00:00:00, 92.65
1993-09-27 00:00:00, 92.25
1993-09-28 00:00:00, 91.82
1993-09-29 00:00:00, 91.89
1993-09-30 00:00:00, 92.82
1993-10-01 00:00:00, 92.69
1993-10-04 00:00:00, 92.35
1993-10-05 00:00:00, 92.43
1993-10-06 00:00:00, 92.28
1993-10-07 00:00:00, 92.31
1993-10-08 00:00:00, 91.65
1993-10-11 00:00:00, 91.71
1993-10-12 00:00:00, 91.32
1993-10-13 00:00:00, 91.78
1993-10-14 00:00:00, 92.39
1993-10-15 00:00:00, 92.52
1993-10-18 00:00:00, 93.36
1993-10-19 00:00:00, 93.43
1993-10-20 00:00:00, 93.34
1993-10-21 00:00:00, 94.14
1993-10-22 00:00:00, 94.44
1993-10-25 00:00:00, 94.81
1993-10-26 00:00:00, 94.71
1993-10-27 00:00:00, 94.85
1993-10-28 00:00:00, 94.48
1993-10-29 00:00:00, 95.08
1993-11-01 00:00:00, 95.27
1993-11-02 00:00:00, 95.44
1993-11-03 00:00:00, 95.01
1993-11-04 00:00:00, 95.13
1993-11-05 00:00:00, 94.88
1993-11-08 00:00:00, 94.6
1993-11-09 00:00:00, 95.14
1993-11-10 00:00:00, 94.89
1993-11-11 00:00:00, 94.98
1993-11-12 00:00:00, 94.5
1993-11-15 00:00:00, 94.95
1993-11-16 00:00:00, 95.26
1993-11-17 00:00:00, 95.19
1993-11-18 00:00:00, 95.69
1993-11-19 00:00:00, 96.16
1993-11-22 00:00:00, 95.78
1993-11-23 00:00:00, 95.68
1993-11-24 00:00:00, 95.6
1993-11-26 00:00:00, 96.02
1993-11-29 00:00:00, 95.95
1993-11-30 00:00:00, 96.21
1993-12-01 00:00:00, 96.47
1993-12-02 00:00:00, 96.44
1993-12-03 00:00:00, 96.09
1993-12-06 00:00:00, 94.98
1993-12-07 00:00:00, 95.11
1993-12-08 00:00:00, 95.16
1993-12-09 00:00:00, 95.3
1993-12-10 00:00:00, 95.05
1993-12-13 00:00:00, 95.51
1993-12-14 00:00:00, 95.81
1993-12-15 00:00:00, 95.98
1993-12-16 00:00:00, 95.67
1993-12-17 00:00:00, 95.74
1993-12-20 00:00:00, 95.73
1993-12-21 00:00:00, 95.66
1993-12-22 00:00:00, 95.14
1993-12-23 00:00:00, 94.68
1993-12-27 00:00:00, 95.24
1993-12-28 00:00:00, 95.14
1993-12-29 00:00:00, 96.45
1993-12-30 00:00:00, 96.7
1993-12-31 00:00:00, 96.84
1994-01-03 00:00:00, 96.97
1994-01-04 00:00:00, 96.55
1994-01-05 00:00:00, 96.58
1994-01-06 00:00:00, 96.82
1994-01-07 00:00:00, 96.08
1994-01-10 00:00:00, 96.43
1994-01-11 00:00:00, 96.69
1994-01-12 00:00:00, 96.23
1994-01-13 00:00:00, 96.77
1994-01-14 00:00:00, 96.68
1994-01-17 00:00:00, 96.83
1994-01-18 00:00:00, 96.38
1994-01-19 00:00:00, 96.47
1994-01-20 00:00:00, 96.18
1994-01-21 00:00:00, 96.71
1994-01-24 00:00:00, 96.54
1994-01-25 00:00:00, 96.5
1994-01-26 00:00:00, 96.15
1994-01-27 00:00:00, 95.4
1994-01-28 00:00:00, 96.18
1994-01-31 00:00:00, 95.59
1994-02-01 00:00:00, 95.52
1994-02-02 00:00:00, 95.53
1994-02-03 00:00:00, 95.87
1994-02-04 00:00:00, 96.75
1994-02-07 00:00:00, 96.64
1994-02-08 00:00:00, 96.95
1994-02-09 00:00:00, 96.83
1994-02-10 00:00:00, 96.6
1994-02-11 00:00:00, 96.65
1994-02-14 00:00:00, 94.91
1994-02-15 00:00:00, 95.23
1994-02-16 00:00:00, 95.16
1994-02-17 00:00:00, 95.15
1994-02-18 00:00:00, 94.6
1994-02-22 00:00:00, 95.23
1994-02-23 00:00:00, 95.38
1994-02-24 00:00:00, 95.01
1994-02-25 00:00:00, 94.77
1994-02-28 00:00:00, 94.55
1994-03-01 00:00:00, 94.77
1994-03-02 00:00:00, 94.51
1994-03-03 00:00:00, 94.52
1994-03-04 00:00:00, 95.16
1994-03-07 00:00:00, 95.23
1994-03-08 00:00:00, 95.02
1994-03-09 00:00:00, 94.8
1994-03-10 00:00:00, 93.71
1994-03-11 00:00:00, 93.91
1994-03-14 00:00:00, 94.23
1994-03-15 00:00:00, 94.58
1994-03-16 00:00:00, 94.2
1994-03-17 00:00:00, 94.27
1994-03-18 00:00:00, 94.57
1994-03-21 00:00:00, 94.42
1994-03-22 00:00:00, 94.32
1994-03-23 00:00:00, 94.04
1994-03-24 00:00:00, 93.57
1994-03-25 00:00:00, 93.5
1994-03-28 00:00:00, 93.49
1994-03-29 00:00:00, 93.73
1994-03-30 00:00:00, 93.54
1994-03-31 00:00:00, 93.06
1994-04-01 00:00:00, 94.31
1994-04-04 00:00:00, 94.32
1994-04-05 00:00:00, 95.28
1994-04-06 00:00:00, 95.14
1994-04-07 00:00:00, 95.08
1994-04-08 00:00:00, 94.93
1994-04-11 00:00:00, 94.71
1994-04-12 00:00:00, 94.9
1994-04-13 00:00:00, 94.55
1994-04-14 00:00:00, 94.75
1994-04-15 00:00:00, 94.9
1994-04-18 00:00:00, 94.64
1994-04-19 00:00:00, 94.45
1994-04-20 00:00:00, 94.0
1994-04-21 00:00:00, 93.96
1994-04-22 00:00:00, 93.91
1994-04-25 00:00:00, 93.6
1994-04-26 00:00:00, 93.33
1994-04-28 00:00:00, 92.44
1994-04-29 00:00:00, 92.12
1994-05-02 00:00:00, 92.06
1994-05-03 00:00:00, 91.65
1994-05-04 00:00:00, 92.43
1994-05-05 00:00:00, 92.99
1994-05-06 00:00:00, 92.71
1994-05-09 00:00:00, 92.47
1994-05-10 00:00:00, 93.5
1994-05-11 00:00:00, 93.33
1994-05-12 00:00:00, 93.11
1994-05-13 00:00:00, 93.3
1994-05-16 00:00:00, 93.42
1994-05-17 00:00:00, 93.31
1994-05-18 00:00:00, 92.51
1994-05-19 00:00:00, 92.61
1994-05-20 00:00:00, 92.24
1994-05-23 00:00:00, 92.24
1994-05-24 00:00:00, 92.75
1994-05-25 00:00:00, 92.44
1994-05-26 00:00:00, 92.55
1994-05-27 00:00:00, 92.32
1994-05-31 00:00:00, 92.52
1994-06-01 00:00:00, 92.44
1994-06-02 00:00:00, 92.82
1994-06-03 00:00:00, 93.42
1994-06-06 00:00:00, 93.39
1994-06-07 00:00:00, 93.08
1994-06-08 00:00:00, 93.2
1994-06-09 00:00:00, 93.09
1994-06-10 00:00:00, 92.97
1994-06-13 00:00:00, 92.17
1994-06-14 00:00:00, 92.17
1994-06-15 00:00:00, 91.82
1994-06-16 00:00:00, 91.83
1994-06-17 00:00:00, 90.97
1994-06-20 00:00:00, 90.45
1994-06-21 00:00:00, 89.85
1994-06-22 00:00:00, 90.49
1994-06-23 00:00:00, 90.36
1994-06-24 00:00:00, 89.6
1994-06-27 00:00:00, 89.6
1994-06-28 00:00:00, 89.38
1994-06-29 00:00:00, 89.47
1994-06-30 00:00:00, 89.62
1994-07-01 00:00:00, 89.92
1994-07-04 00:00:00, 90.01
1994-07-05 00:00:00, 89.57
1994-07-06 00:00:00, 89.34
1994-07-07 00:00:00, 89.33
1994-07-08 00:00:00, 88.87
1994-07-11 00:00:00, 87.31
1994-07-12 00:00:00, 87.21
1994-07-13 00:00:00, 87.64
1994-07-14 00:00:00, 88.45
1994-07-15 00:00:00, 88.33
1994-07-18 00:00:00, 88.13
1994-07-19 00:00:00, 89.02
1994-07-20 00:00:00, 88.97
1994-07-21 00:00:00, 89.91
1994-07-22 00:00:00, 90.18
1994-07-25 00:00:00, 89.84
1994-07-26 00:00:00, 89.69
1994-07-27 00:00:00, 89.33
1994-07-28 00:00:00, 90.2
1994-07-29 00:00:00, 89.87
1994-08-01 00:00:00, 89.56
1994-08-02 00:00:00, 89.87
1994-08-03 00:00:00, 89.49
1994-08-04 00:00:00, 90.06
1994-08-05 00:00:00, 89.63
1994-08-08 00:00:00, 89.91
1994-08-09 00:00:00, 89.87
1994-08-10 00:00:00, 89.95
1994-08-11 00:00:00, 89.12
1994-08-12 00:00:00, 88.94
1994-08-15 00:00:00, 88.91
1994-08-16 00:00:00, 89.11
1994-08-17 00:00:00, 88.93
1994-08-18 00:00:00, 88.27
1994-08-19 00:00:00, 88.03
1994-08-22 00:00:00, 87.44
1994-08-23 00:00:00, 87.75
1994-08-24 00:00:00, 88.22
1994-08-25 00:00:00, 88.15
1994-08-26 00:00:00, 89.59
1994-08-29 00:00:00, 89.57
1994-08-30 00:00:00, 89.48
1994-08-31 00:00:00, 89.67
1994-09-01 00:00:00, 89.35
1994-09-02 00:00:00, 88.56
1994-09-05 00:00:00, 88.43
1994-09-06 00:00:00, 88.01
1994-09-07 00:00:00, 88.39
1994-09-08 00:00:00, 88.68
1994-09-09 00:00:00, 87.92
1994-09-12 00:00:00, 87.85
1994-09-13 00:00:00, 87.75
1994-09-14 00:00:00, 87.83
1994-09-15 00:00:00, 87.93
1994-09-16 00:00:00, 87.57
1994-09-19 00:00:00, 87.84
1994-09-20 00:00:00, 87.76
1994-09-21 00:00:00, 87.53
1994-09-22 00:00:00, 87.67
1994-09-23 00:00:00, 87.58
1994-09-26 00:00:00, 87.99
1994-09-27 00:00:00, 87.45
1994-09-28 00:00:00, 87.85
1994-09-29 00:00:00, 87.63
1994-09-30 00:00:00, 87.88
1994-10-03 00:00:00, 88.02
1994-10-04 00:00:00, 87.72
1994-10-05 00:00:00, 87.63
1994-10-06 00:00:00, 87.65
1994-10-07 00:00:00, 87.9
1994-10-10 00:00:00, 87.82
1994-10-11 00:00:00, 87.9
1994-10-12 00:00:00, 87.66
1994-10-13 00:00:00, 87.4
1994-10-14 00:00:00, 86.74
1994-10-17 00:00:00, 85.78
1994-10-18 00:00:00, 85.91
1994-10-19 00:00:00, 85.71
1994-10-20 00:00:00, 85.35
1994-10-21 00:00:00, 85.63
1994-10-24 00:00:00, 85.32
1994-10-25 00:00:00, 85.22
1994-10-26 00:00:00, 85.17
1994-10-27 00:00:00, 85.4
1994-10-28 00:00:00, 85.99
1994-10-31 00:00:00, 85.69
1994-11-01 00:00:00, 85.5
1994-11-02 00:00:00, 86.38
1994-11-03 00:00:00, 86.58
1994-11-04 00:00:00, 86.5
1994-11-07 00:00:00, 86.48
1994-11-08 00:00:00, 86.17
1994-11-09 00:00:00, 87.06
1994-11-10 00:00:00, 87.14
1994-11-11 00:00:00, 87.09
1994-11-14 00:00:00, 87.75
1994-11-15 00:00:00, 88.27
1994-11-16 00:00:00, 88.13
1994-11-17 00:00:00, 88.02
1994-11-18 00:00:00, 88.36
1994-11-21 00:00:00, 88.43
1994-11-22 00:00:00, 88.57
1994-11-23 00:00:00, 88.42
1994-11-24 00:00:00, 88.66
1994-11-25 00:00:00, 88.75
1994-11-28 00:00:00, 88.97
1994-11-29 00:00:00, 89.19
1994-11-30 00:00:00, 89.13
1994-12-01 00:00:00, 89.21
1994-12-02 00:00:00, 89.56
1994-12-05 00:00:00, 89.39
1994-12-06 00:00:00, 89.34
1994-12-07 00:00:00, 89.21
1994-12-08 00:00:00, 89.65
1994-12-09 00:00:00, 89.6
1994-12-12 00:00:00, 89.54
1994-12-13 00:00:00, 89.53
1994-12-14 00:00:00, 89.49
1994-12-15 00:00:00, 89.52
1994-12-16 00:00:00, 89.59
1994-12-19 00:00:00, 89.7
1994-12-20 00:00:00, 89.62
1994-12-21 00:00:00, 90.02
1994-12-22 00:00:00, 89.91
1994-12-23 00:00:00, 89.96
1994-12-27 00:00:00, 89.87
1994-12-28 00:00:00, 88.5
1994-12-29 00:00:00, 89.02
1994-12-30 00:00:00, 88.72
1995-01-03 00:00:00, 89.11
1995-01-04 00:00:00, 89.31
1995-01-05 00:00:00, 88.98
1995-01-06 00:00:00, 89.61
1995-01-09 00:00:00, 88.41
1995-01-10 00:00:00, 88.43
1995-01-11 00:00:00, 88.42
1995-01-12 00:00:00, 88.1
1995-01-13 00:00:00, 88.14
1995-01-16 00:00:00, 88.02
1995-01-17 00:00:00, 88.3
1995-01-18 00:00:00, 88.45
1995-01-19 00:00:00, 87.54
1995-01-20 00:00:00, 87.45
1995-01-23 00:00:00, 87.38
1995-01-24 00:00:00, 87.41
1995-01-25 00:00:00, 87.63
1995-01-26 00:00:00, 87.62
1995-01-27 00:00:00, 87.62
1995-01-30 00:00:00, 87.1
1995-01-31 00:00:00, 87.99
1995-02-01 00:00:00, 87.78
1995-02-02 00:00:00, 87.69
1995-02-03 00:00:00, 88.19
1995-02-06 00:00:00, 88.19
1995-02-07 00:00:00, 88.43
1995-02-08 00:00:00, 88.21
1995-02-09 00:00:00, 88.12
1995-02-10 00:00:00, 87.79
1995-02-13 00:00:00, 87.78
1995-02-14 00:00:00, 87.34
1995-02-15 00:00:00, 87.4
1995-02-16 00:00:00, 86.61
1995-02-17 00:00:00, 86.43
1995-02-20 00:00:00, 85.96
1995-02-21 00:00:00, 86.11
1995-02-22 00:00:00, 85.94
1995-02-23 00:00:00, 85.79
1995-02-24 00:00:00, 85.83
1995-02-27 00:00:00, 86.2
1995-02-28 00:00:00, 85.93
1995-03-01 00:00:00, 85.97
1995-03-02 00:00:00, 85.05
1995-03-03 00:00:00, 84.37
1995-03-06 00:00:00, 83.49
1995-03-07 00:00:00, 81.91
1995-03-08 00:00:00, 83.25
1995-03-09 00:00:00, 83.02
1995-03-10 00:00:00, 84.23
1995-03-13 00:00:00, 83.79
1995-03-14 00:00:00, 84.06
1995-03-15 00:00:00, 83.11
1995-03-16 00:00:00, 83.48
1995-03-17 00:00:00, 83.33
1995-03-20 00:00:00, 83.75
1995-03-21 00:00:00, 83.61
1995-03-22 00:00:00, 83.37
1995-03-23 00:00:00, 83.39
1995-03-24 00:00:00, 83.87
1995-03-27 00:00:00, 83.45
1995-03-28 00:00:00, 82.73
1995-03-29 00:00:00, 82.47
1995-03-30 00:00:00, 83.61
1995-03-31 00:00:00, 81.9
1995-04-03 00:00:00, 81.85
1995-04-04 00:00:00, 82.04
1995-04-05 00:00:00, 81.64
1995-04-06 00:00:00, 81.72
1995-04-07 00:00:00, 81.44
1995-04-10 00:00:00, 82.65
1995-04-11 00:00:00, 82.4
1995-04-12 00:00:00, 82.37
1995-04-13 00:00:00, 81.74
1995-04-17 00:00:00, 80.84
1995-04-18 00:00:00, 80.27
1995-04-19 00:00:00, 81.22
1995-04-20 00:00:00, 81.97
1995-04-21 00:00:00, 81.38
1995-04-24 00:00:00, 81.61
1995-04-25 00:00:00, 80.96
1995-04-26 00:00:00, 81.21
1995-04-27 00:00:00, 81.4
1995-04-28 00:00:00, 81.8
1995-05-01 00:00:00, 81.75
1995-05-02 00:00:00, 81.41
1995-05-03 00:00:00, 81.28
1995-05-04 00:00:00, 81.27
1995-05-05 00:00:00, 81.3
1995-05-08 00:00:00, 80.8
1995-05-09 00:00:00, 81.32
1995-05-10 00:00:00, 81.55
1995-05-11 00:00:00, 83.49
1995-05-12 00:00:00, 84.04
1995-05-15 00:00:00, 83.71
1995-05-16 00:00:00, 83.86
1995-05-17 00:00:00, 84.17
1995-05-18 00:00:00, 84.01
1995-05-19 00:00:00, 84.24
1995-05-22 00:00:00, 84.15
1995-05-23 00:00:00, 84.43
1995-05-24 00:00:00, 84.11
1995-05-25 00:00:00, 82.21
1995-05-26 00:00:00, 81.1
1995-05-30 00:00:00, 81.48
1995-05-31 00:00:00, 82.57
1995-06-01 00:00:00, 82.54
1995-06-02 00:00:00, 82.53
1995-06-05 00:00:00, 82.38
1995-06-06 00:00:00, 82.55
1995-06-07 00:00:00, 82.4
1995-06-08 00:00:00, 82.31
1995-06-09 00:00:00, 82.18
1995-06-12 00:00:00, 82.29
1995-06-13 00:00:00, 82.48
1995-06-14 00:00:00, 82.01
1995-06-15 00:00:00, 82.41
1995-06-16 00:00:00, 82.12
1995-06-19 00:00:00, 82.17
1995-06-20 00:00:00, 81.8
1995-06-21 00:00:00, 81.5
1995-06-22 00:00:00, 82.04
1995-06-23 00:00:00, 81.43
1995-06-26 00:00:00, 81.71
1995-06-27 00:00:00, 81.56
1995-06-28 00:00:00, 82.3
1995-06-29 00:00:00, 81.46
1995-06-30 00:00:00, 81.58
1995-07-03 00:00:00, 81.57
1995-07-04 00:00:00, 81.46
1995-07-05 00:00:00, 81.38
1995-07-06 00:00:00, 81.33
1995-07-07 00:00:00, 81.86
1995-07-10 00:00:00, 81.89
1995-07-11 00:00:00, 82.32
1995-07-12 00:00:00, 82.29
1995-07-13 00:00:00, 81.87
1995-07-14 00:00:00, 81.91
1995-07-17 00:00:00, 82.16
1995-07-18 00:00:00, 81.87
1995-07-19 00:00:00, 81.39
1995-07-20 00:00:00, 81.67
1995-07-21 00:00:00, 81.8
1995-07-24 00:00:00, 81.64
1995-07-25 00:00:00, 81.9
1995-07-26 00:00:00, 81.58
1995-07-27 00:00:00, 81.49
1995-07-28 00:00:00, 81.41
1995-07-31 00:00:00, 81.57
1995-08-01 00:00:00, 81.16
1995-08-02 00:00:00, 82.22
1995-08-03 00:00:00, 81.89
1995-08-04 00:00:00, 82.08
1995-08-07 00:00:00, 82.56
1995-08-08 00:00:00, 82.64
1995-08-09 00:00:00, 82.64
1995-08-10 00:00:00, 83.16
1995-08-11 00:00:00, 84.09
1995-08-14 00:00:00, 84.02
1995-08-15 00:00:00, 85.91
1995-08-16 00:00:00, 86.12
1995-08-17 00:00:00, 85.82
1995-08-18 00:00:00, 85.96
1995-08-21 00:00:00, 85.98
1995-08-22 00:00:00, 86.24
1995-08-23 00:00:00, 86.07
1995-08-24 00:00:00, 85.8
1995-08-25 00:00:00, 85.71
1995-08-28 00:00:00, 85.51
1995-08-29 00:00:00, 86.05
1995-08-30 00:00:00, 86.05
1995-08-31 00:00:00, 85.57
1995-09-01 00:00:00, 85.47
1995-09-04 00:00:00, 85.57
1995-09-05 00:00:00, 85.49
1995-09-06 00:00:00, 86.09
1995-09-07 00:00:00, 86.12
1995-09-08 00:00:00, 86.01
1995-09-11 00:00:00, 85.99
1995-09-12 00:00:00, 86.0
1995-09-13 00:00:00, 87.05
1995-09-14 00:00:00, 86.79
1995-09-15 00:00:00, 86.97
1995-09-18 00:00:00, 86.61
1995-09-19 00:00:00, 86.99
1995-09-20 00:00:00, 85.96
1995-09-21 00:00:00, 83.91
1995-09-22 00:00:00, 84.27
1995-09-25 00:00:00, 84.55
1995-09-26 00:00:00, 84.7
1995-09-27 00:00:00, 84.23
1995-09-28 00:00:00, 84.05
1995-09-29 00:00:00, 84.29
1995-10-02 00:00:00, 84.29
1995-10-03 00:00:00, 84.57
1995-10-04 00:00:00, 84.51
1995-10-05 00:00:00, 83.91
1995-10-06 00:00:00, 84.28
1995-10-09 00:00:00, 83.98
1995-10-10 00:00:00, 84.17
1995-10-11 00:00:00, 84.44
1995-10-12 00:00:00, 84.05
1995-10-13 00:00:00, 84.42
1995-10-16 00:00:00, 84.17
1995-10-17 00:00:00, 83.92
1995-10-18 00:00:00, 84.33
1995-10-19 00:00:00, 83.76
1995-10-20 00:00:00, 83.55
1995-10-23 00:00:00, 83.2
1995-10-24 00:00:00, 83.38
1995-10-25 00:00:00, 83.44
1995-10-26 00:00:00, 83.28
1995-10-27 00:00:00, 83.78
1995-10-30 00:00:00, 83.83
1995-10-31 00:00:00, 83.66
1995-11-01 00:00:00, 84.03
1995-11-02 00:00:00, 84.3
1995-11-03 00:00:00, 84.12
1995-11-06 00:00:00, 84.05
1995-11-07 00:00:00, 84.11
1995-11-08 00:00:00, 84.11
1995-11-09 00:00:00, 83.48
1995-11-10 00:00:00, 83.84
1995-11-13 00:00:00, 84.16
1995-11-14 00:00:00, 83.99
1995-11-15 00:00:00, 83.63
1995-11-16 00:00:00, 83.83
1995-11-17 00:00:00, 83.77
1995-11-20 00:00:00, 83.61
1995-11-21 00:00:00, 83.68
1995-11-22 00:00:00, 83.54
1995-11-23 00:00:00, 83.65
1995-11-24 00:00:00, 83.98
1995-11-27 00:00:00, 84.54
1995-11-28 00:00:00, 84.5
1995-11-29 00:00:00, 84.79
1995-11-30 00:00:00, 85.26
1995-12-01 00:00:00, 85.16
1995-12-04 00:00:00, 84.97
1995-12-05 00:00:00, 84.62
1995-12-06 00:00:00, 84.93
1995-12-07 00:00:00, 85.25
1995-12-08 00:00:00, 85.24
1995-12-11 00:00:00, 85.21
1995-12-12 00:00:00, 85.43
1995-12-13 00:00:00, 85.47
1995-12-14 00:00:00, 84.89
1995-12-15 00:00:00, 85.13
1995-12-18 00:00:00, 84.63
1995-12-19 00:00:00, 85.05
1995-12-20 00:00:00, 84.95
1995-12-21 00:00:00, 84.78
1995-12-22 00:00:00, 84.7
1995-12-26 00:00:00, 84.44
1995-12-27 00:00:00, 84.59
1995-12-28 00:00:00, 84.8
1995-12-29 00:00:00, 84.76
1996-01-02 00:00:00, 84.69
1996-01-03 00:00:00, 85.11
1996-01-04 00:00:00, 85.22
1996-01-05 00:00:00, 85.06
1996-01-08 00:00:00, 85.03
1996-01-09 00:00:00, 85.07
1996-01-10 00:00:00, 84.91
1996-01-11 00:00:00, 85.13
1996-01-12 00:00:00, 85.06
1996-01-15 00:00:00, 85.31
1996-01-16 00:00:00, 85.99
1996-01-17 00:00:00, 86.26
1996-01-18 00:00:00, 86.44
1996-01-19 00:00:00, 86.75
1996-01-22 00:00:00, 86.73
1996-01-23 00:00:00, 86.83
1996-01-24 00:00:00, 87.19
1996-01-25 00:00:00, 87.42
1996-01-26 00:00:00, 87.64
1996-01-29 00:00:00, 87.41
1996-01-30 00:00:00, 87.59
1996-01-31 00:00:00, 87.38
