china_gdp_yoy_forecast,coffee_inventory,coffee_nearby,coffee_total_consumption_usda,colombia_coffee_exports,crude_nearby,non_commercial_net_position,sugar_nearby,vix_index, value,CHN_NGDP_RPCH,CHN_PCPI,CHN_PPPEX,COL_NGDP_RPCH,COL_PCPI,COL_PPPEX,COL_TMG_RPCH,COL_TXG_RPCH,USA_NGDP_RPCH,USA_PCPI,USA_PPPEX,USA_TMG_RPCH,USA_TXG_RPCH
6.0,2453940.0,98.8,154294.0,1239000.0,52.61,-36536.0,12.87,23.23,96.514,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2455080.0,100.45,154294.0,1239000.0,51.0,-36536.0,12.72,22.64,97.219,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2446331.0,97.65,154294.0,1239000.0,51.65,-44193.0,12.83,21.76,97.388,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2447746.0,97.75,154294.0,1239000.0,51.15,-44193.0,12.74,21.46,97.044,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2448662.0,98.8,154294.0,1239000.0,52.58,-44193.0,12.75,20.65,97.064,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2451071.0,96.95,154294.0,1239000.0,51.2,-44193.0,12.65,21.63,97.443,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2454341.0,94.7,154294.0,1239000.0,49.88,-44193.0,12.49,24.52,97.1,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2457743.0,94.35,154294.0,1239000.0,46.24,-50657.0,12.3,25.58,97.104,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2458323.0,100.85,154294.0,1239000.0,47.2,-50657.0,12.47,25.58,97.035,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2462778.0,102.5,154294.0,1239000.0,45.88,-50657.0,12.43,28.38,96.276,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2460079.0,99.7,154294.0,1239000.0,45.59,-50657.0,12.34,30.11,96.956,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2461219.0,102.2,154294.0,1239000.0,42.53,-50657.0,12.4,36.07,96.553,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2461219.0,102.2,154294.0,1239000.0,42.53,-54082.0,12.4,36.07,96.581,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2460669.0,103.9,154294.0,1239000.0,46.22,-54082.0,12.39,30.41,97.05,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2461889.0,101.75,154294.0,1239000.0,44.61,-54082.0,12.25,29.96,96.481,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2461114.0,100.95,154294.0,1239000.0,45.33,-54082.0,12.39,28.34,96.402,6.947,103.674,4.184,1.359,95.959,1314.787,-0.647,0.465,2.242,245.121,1.0,4.478,4.129
6.0,2461882.0,101.85,160274.0,1287000.0,45.41,-54082.0,12.03,25.42,96.173,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2461882.0,101.85,160274.0,1287000.0,45.41,-55547.0,12.03,25.42,96.085,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2458882.0,99.5,160274.0,1287000.0,46.54,-55547.0,11.93,23.22,96.819,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2456913.0,102.15,160274.0,1287000.0,47.09,-55547.0,11.69,25.45,96.305,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2451431.0,101.6,160274.0,1287000.0,47.96,-55547.0,11.93,21.38,96.179,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2452531.0,102.75,160274.0,1287000.0,48.52,-55547.0,12.65,21.4,95.666,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2457730.0,105.05,160274.0,1287000.0,49.78,-51888.0,12.76,20.47,95.903,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2463070.0,105.3,160274.0,1287000.0,52.36,-51888.0,12.87,19.98,95.219,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2465531.0,104.25,160274.0,1287000.0,52.59,-51888.0,12.67,19.5,95.539,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2470146.0,103.85,160274.0,1287000.0,51.59,-51888.0,12.78,18.19,95.67,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2474534.0,102.75,160274.0,1287000.0,50.51,-51888.0,12.75,19.07,95.61,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2474186.0,101.3,160274.0,1287000.0,52.11,-56883.0,13.16,18.6,96.039,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2472105.0,102.4,160274.0,1287000.0,52.31,-56883.0,13.17,19.04,96.059,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2473837.0,102.4,160274.0,1287000.0,52.07,-56883.0,12.85,18.06,96.065,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2476755.0,104.95,160274.0,1287000.0,53.8,-56883.0,13.03,17.8,96.336,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2476755.0,104.95,160274.0,1287000.0,53.8,-56883.0,13.03,17.8,96.336,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2484313.0,103.35,160274.0,1287000.0,52.57,-50134.0,12.93,20.8,96.303,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2488853.0,103.4,160274.0,1287000.0,52.62,-50134.0,12.97,19.52,96.123,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2481019.0,105.3,160274.0,1287000.0,53.13,-50134.0,12.98,18.89,96.601,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2480804.0,106.8,160274.0,1287000.0,53.69,-50134.0,12.44,17.42,95.794,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2482854.0,102.65,160274.0,1287000.0,51.99,-50134.0,12.79,18.87,95.746,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2480211.0,102.6,160274.0,1287000.0,53.31,-50440.0,12.69,19.13,95.821,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2481882.0,102.1,160274.0,1287000.0,54.23,-50440.0,12.53,17.66,95.34,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2484142.0,105.9,160274.0,1167000.0,53.79,-50440.0,12.73,16.57,95.578,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2485252.0,103.7,160274.0,1167000.0,55.26,-50440.0,12.6,16.14,95.579,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2477778.0,105.6,160274.0,1167000.0,54.56,-50440.0,12.85,15.73,95.852,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2476953.0,104.85,160274.0,1167000.0,53.66,-41478.0,12.82,15.57,96.067,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2479813.0,105.5,160274.0,1167000.0,54.01,-41478.0,12.9,15.38,96.39,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2478233.0,104.3,160274.0,1167000.0,52.64,-41478.0,12.73,16.37,96.507,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2479633.0,102.6,160274.0,1167000.0,52.72,-41478.0,12.71,15.72,96.637,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2480858.0,100.2,160274.0,1167000.0,52.41,-41478.0,12.67,15.97,97.057,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2485713.0,100.45,160274.0,1167000.0,53.1,-48276.0,12.85,15.43,96.709,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2478855.0,98.9,160274.0,1167000.0,53.9,-48276.0,12.75,15.65,97.129,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2480090.0,97.85,160274.0,1167000.0,54.41,-48276.0,12.61,16.22,96.978,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2477441.0,97.95,160274.0,1167000.0,55.59,-48276.0,13.14,14.91,96.904,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2482112.0,97.95,160274.0,1167000.0,55.59,-48276.0,13.14,14.91,96.904,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2481862.0,97.2,160274.0,1167000.0,56.09,-56943.0,13.35,14.88,96.52,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2487102.0,97.55,160274.0,1167000.0,56.92,-56943.0,13.44,14.02,96.454,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2487102.0,96.1,160274.0,1167000.0,56.96,-56943.0,13.24,14.46,96.605,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2481719.0,96.45,160274.0,1167000.0,57.26,-56943.0,13.37,13.51,96.507,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2480693.0,96.4,160274.0,1167000.0,55.48,-56943.0,13.1,14.85,96.413,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2483020.0,93.55,160274.0,1167000.0,55.5,-64283.0,12.88,15.17,96.003,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2477001.0,95.7,160274.0,1167000.0,56.94,-64283.0,12.91,14.7,96.154,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2477001.0,95.2,160274.0,1246000.0,57.22,-64283.0,12.73,14.78,96.157,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2478770.0,96.95,160274.0,1246000.0,55.8,-64283.0,12.62,13.57,96.527,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2478495.0,94.1,160274.0,1246000.0,56.59,-64283.0,12.36,14.63,96.682,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2480690.0,96.45,160274.0,1246000.0,56.56,-64956.0,12.44,14.74,96.866,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2484615.0,95.5,160274.0,1246000.0,56.22,-64956.0,12.16,15.74,96.873,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2488614.0,93.65,160274.0,1246000.0,56.66,-64956.0,12.14,16.59,97.667,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2491683.0,95.3,160274.0,1246000.0,56.07,-64956.0,12.18,16.05,97.306,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2491683.0,94.0,160274.0,1246000.0,56.79,-64956.0,12.29,14.33,97.215,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2491533.0,92.8,160274.0,1246000.0,56.87,-69115.0,12.33,13.77,96.935,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2495383.0,94.45,160274.0,1246000.0,58.26,-69115.0,12.36,13.41,96.55,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2496428.0,93.95,160274.0,1246000.0,58.61,-69115.0,12.41,13.5,96.785,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2498186.0,94.6,160274.0,1246000.0,58.52,-69115.0,12.52,12.88,96.595,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2497507.0,93.65,160274.0,1246000.0,59.09,-69115.0,12.84,13.1,96.524,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2500105.0,93.45,160274.0,1246000.0,59.03,-66184.0,12.78,13.56,96.383,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2497239.0,94.75,160274.0,1246000.0,59.83,-66184.0,12.74,13.91,95.761,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2497514.0,94.8,160274.0,1246000.0,59.98,-66184.0,12.5,13.63,96.495,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2503286.0,93.9,160274.0,1246000.0,59.04,-66184.0,12.57,16.48,96.651,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2503036.0,94.25,160274.0,1246000.0,58.82,-66184.0,12.48,16.33,96.566,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2497827.0,95.35,160274.0,1246000.0,59.94,-66410.0,12.59,14.68,96.736,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2493479.0,93.85,160274.0,1246000.0,59.41,-66410.0,12.58,15.15,96.774,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2492889.0,94.0,160274.0,1246000.0,59.3,-66410.0,12.53,14.43,97.202,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2490352.0,94.5,160274.0,1246000.0,60.14,-66410.0,12.53,13.71,97.284,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2490352.0,94.5,160274.0,1141000.0,60.14,-66410.0,12.53,13.71,97.284,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2494003.0,92.1,160274.0,1141000.0,61.59,-66410.0,12.67,13.4,97.232,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2493453.0,91.65,160274.0,1141000.0,62.58,-68820.0,12.66,13.36,97.361,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2493453.0,95.35,160274.0,1141000.0,62.46,-68820.0,12.42,13.74,97.091,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2492800.0,95.3,160274.0,1141000.0,62.1,-68820.0,12.71,13.58,97.308,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2493082.0,93.2,160274.0,1141000.0,63.08,-68820.0,12.76,12.82,97.395,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2493082.0,92.95,160274.0,1141000.0,64.4,-68820.0,12.57,13.18,97.05,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2491636.0,93.65,160274.0,1141000.0,63.98,-62666.0,12.78,14.28,97.006,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2485169.0,94.25,160274.0,1141000.0,64.61,-62666.0,12.81,13.3,96.946,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2483254.0,90.25,160274.0,1141000.0,63.58,-62666.0,12.66,13.02,97.177,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2480309.0,90.4,160274.0,1141000.0,63.89,-62666.0,12.77,12.01,96.972,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2479976.0,91.4,160274.0,1141000.0,63.4,-62666.0,12.66,12.32,96.942,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2479976.0,90.5,160274.0,1141000.0,64.05,-70193.0,12.51,12.18,97.043,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2479336.0,87.05,160274.0,1141000.0,63.76,-70193.0,12.35,12.6,97.009,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2478758.0,90.2,160274.0,1141000.0,64.0,-70193.0,12.76,12.09,97.474,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2478758.0,90.2,160274.0,1141000.0,64.0,-70193.0,12.76,12.09,97.378,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2483207.0,91.1,160274.0,1141000.0,65.7,-70193.0,12.54,12.42,97.287,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2483207.0,91.5,160274.0,1141000.0,66.3,-66070.0,12.7,12.28,97.636,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2469612.0,90.45,160274.0,1141000.0,65.89,-66070.0,12.68,13.14,98.173,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2468035.0,92.05,160274.0,1141000.0,65.21,-66070.0,12.36,13.25,98.203,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2466438.0,92.7,160274.0,1141000.0,63.3,-66070.0,12.26,12.73,98.006,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2450142.0,91.35,160274.0,1141000.0,63.5,-66070.0,11.63,13.11,97.857,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2438728.0,91.85,160274.0,873000.0,63.91,-60585.0,11.99,13.12,97.479,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2440438.0,89.8,160274.0,873000.0,63.6,-60585.0,12.21,14.8,97.686,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2443473.0,90.25,160274.0,873000.0,61.81,-60585.0,12.23,14.42,97.832,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2440694.0,89.25,160274.0,873000.0,61.94,-60585.0,12.01,12.87,97.52,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2438992.0,88.8,160274.0,873000.0,62.25,-60585.0,11.88,15.44,97.515,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2438992.0,86.65,160274.0,873000.0,61.4,-67489.0,11.95,19.32,97.628,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2438842.0,87.2,160274.0,873000.0,62.12,-67489.0,11.65,19.4,97.623,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2435767.0,89.5,160274.0,873000.0,61.7,-67489.0,11.78,19.1,97.373,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2435957.0,89.45,160274.0,873000.0,61.66,-67489.0,11.72,16.04,97.33,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2435957.0,88.25,160274.0,873000.0,61.04,-67489.0,11.84,20.55,97.319,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2435682.0,89.55,160274.0,873000.0,61.78,-62624.0,11.94,18.06,97.526,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2435682.0,89.9,160274.0,873000.0,62.02,-62624.0,11.85,16.44,97.569,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2435657.0,90.0,160274.0,873000.0,62.87,-62624.0,11.78,15.29,97.855,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2434832.0,87.35,160274.0,873000.0,62.76,-62624.0,11.55,15.96,97.995,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2438332.0,88.25,160274.0,873000.0,63.1,-62624.0,11.62,16.31,97.933,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2437372.0,92.9,160274.0,873000.0,62.99,-58609.0,11.81,14.95,98.062,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2430572.0,91.75,160274.0,873000.0,61.42,-58609.0,11.62,14.75,98.041,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2429567.0,93.5,160274.0,873000.0,57.91,-58609.0,11.57,16.92,97.856,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2407962.0,93.3,160274.0,873000.0,58.63,-58609.0,11.66,15.85,97.613,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2407962.0,93.3,160274.0,873000.0,58.63,-58609.0,11.66,15.85,97.613,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2407225.0,96.05,160274.0,873000.0,59.14,-49447.0,11.75,17.5,97.952,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2404134.0,99.5,160274.0,873000.0,58.81,-49447.0,11.87,17.9,98.144,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2399659.0,102.35,160274.0,873000.0,56.59,-49447.0,11.76,17.3,98.142,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2393145.0,104.6,160274.0,1023000.0,53.5,-49447.0,12.1,18.71,97.75,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2392620.0,103.75,160274.0,1023000.0,53.25,-49447.0,12.19,18.86,97.142,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2390727.0,105.65,160274.0,1023000.0,53.48,-25349.0,12.42,16.97,97.072,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2389015.0,99.1,160274.0,1023000.0,51.68,-25349.0,12.21,16.09,97.32,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2388658.0,102.05,160274.0,1023000.0,52.59,-25349.0,12.51,15.93,97.044,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
6.0,2384718.0,100.95,160274.0,1023000.0,53.99,-25349.0,12.5,16.3,96.544,6.751,105.673,4.228,2.564,99.068,1343.37,8.582,-6.577,2.945,251.1,1.0,5.066,4.216
